Quizlet,Staff Software Engineer - Mobile,https://lever-client-logos.s3.us-west-2.amazonaws.com/e1ea51e3-336f-4fba-bb2c-e8450a3313fa-1638913713870.png,https://jobs.lever.co/quizlet-2/681d93aa-263b-4438-9672-51c44d23f804,LEVER,senior
Lyft Careers,Lyft Careers,https://images.ctfassets.net/q8mvene1wzq4/N7lrhbdXjxqZTgbhsEJCc/eee48ca3395e77c0baf13663440e4f33/14_Careers_Hero_DT_EN.png,https://boards.greenhouse.io/lyft/jobs/8010077002,GREENHOUSE,"title: Lyft Careers, salary: $10 "
Software Engineer - Salesforce - Bengaluru - BLR1,Software Engineer - Salesforce - Bengaluru - BLR1,https://images.ctfassets.net/p9ohtpwgc6rx/2Ca67tV4T2ogzr8pA8NXru/26b12b11e0d5bf121ed9674365e6d97a/Linkedin_Meta_1200x627px.jpg,https://boards.greenhouse.io/samsara/jobs/7457904,GREENHOUSE,"title: Software Engineer - Salesforce - Bengaluru - BLR1, salary: Unknown"
Replit,"Staff Software Engineer, Money",https://app.ashbyhq.com/api/images/org-theme-social/24b3623d-b96c-40a6-8c65-2c3a28b933dd/18ac19d1-b8d1-4741-a873-2468819b7ee3/fdd9ae7a-1651-45d2-918d-d61874409207.png,https://jobs.ashbyhq.com/replit/14b3aef3-f926-4db9-8c31-af8ba848fbd8,ASHBY,senior
Multiply,Software Engineer,https://app.ashbyhq.com/api/images/org-theme-logo/cb404191-5031-4aee-9b7e-c9ac2ef1d9cb/68e19aaa-96dc-4c6e-86a7-100e05425f0f/00193645-ebca-4178-a9db-7d93c6561b3f.png,https://jobs.ashbyhq.com/multiply/2ebc0086-8e9c-465e-921f-adf64ac91618,ASHBY,"title: Software Engineer @ Multiply, salary: Unknown"
